y1,y2,y3,y4,y5,y6,y7,y8,y9
10,HATCH,PR,59,F,Casado,35267,"0,77",0
10,HATCH,SP,40,M,Solteiro,27211,"0,81",0
10,HATCH,SP,47,F,Solteiro,22067,"0,41",0
5,MONOVOLUME,SP,64,M,Viuvo,28196,"0,80",0
10,SEDAN,SP,54,M,Casado,38892,"0,06",0
1,HATCH,SP,29,F,Casado,29861,"0,40",0
8,SEDAN,SP,68,M,Casado,29672,"0,82",1
8,SEDAN,SP,62,M,Divorciado,32538,"0,17",0
5,SEDAN,SP,58,M,Casado,45135,"0,76",0
4,SEDAN,SP,76,M,Casado,12043,"0,80",0
10,SEDAN,SP,49,M,Casado,7794,"0,77",0
3,HATCH,SP,48,F,Casado,16801,"0,76",0
10,SEDAN,SP,50,M,Casado,34251,"0,02",0
10,CAMIONETA LEVE,RJ,67,M,Casado,12514,"0,46",0
1,HATCH,SP,30,F,Solteiro,48122,"0,77",0
9,PICAPE PESADA,MG,44,F,Solteiro,44745,"0,76",0
10,SUV,SP,59,F,Casado,47272,"0,81",0
10,SUV,SP,72,F,Viuvo,43292,"0,45",0
10,SEDAN,SP,59,M,Casado,66079,"0,80",0
10,SEDAN,PR,56,M,Casado,74235,"0,35",0
9,SEDAN,SP,67,F,Divorciado,40985,"0,78",0
1,PICAPE LEVE,SE,49,M,Casado,32522,"0,83",0
8,SEDAN,SP,54,M,Casado,32141,"0,76",0
6,SUV,SP,32,F,Casado,28440,"0,79",0
10,HATCH,SP,59,M,Casado,33845,"0,81",0
1,SUV,SP,37,M,Casado,46710,"0,76",0
10,SEDAN,SP,38,F,Casado,15742,"0,83",0
1,SUV,PE,33,F,Solteiro,56907,"0,01",0
3,SEDAN,SE,31,F,Solteiro,43799,"0,74",0
10,HATCH,SP,69,F,Casado,17683,"0,76",0
10,SEDAN,SP,24,F,Solteiro,39545,"0,83",0
10,HATCH,SP,60,F,Casado,14260,"0,81",0
1,PICAPE PESADA,PR,61,M,Casado,36656,"0,50",0
3,HATCH,SP,31,F,Casado,20694,"0,77",0
8,SEDAN,SP,63,M,Casado,43897,"0,79",0
6,SEDAN,RS,31,M,Casado,40837,"0,80",0
10,SEDAN,PR,54,M,Casado,24755,"0,81",0
1,HATCH,SP,49,F,Solteiro,29887,"0,81",0
10,SEDAN,SP,66,M,Divorciado,51929,"0,79",0
8,STATION WAGON,SP,60,F,Casado,20284,"0,77",0
2,SEDAN,SP,53,M,Casado,39842,"0,82",0
10,HATCH,SP,63,M,Casado,21217,"0,10",0
10,MONOVOLUME,SP,80,M,Casado,36101,"0,80",0
10,STATION WAGON,SP,74,M,Casado,21429,"0,84",0
10,PICAPE PESADA,SP,66,M,Casado,41476,"0,77",0
3,SUV,SP,45,M,Casado,45937,"0,80",0
3,SUV,SP,44,M,Casado,74658,"0,82",0
7,SEDAN,PE,37,M,Casado,26456,"0,76",0
10,SEDAN,SP,38,F,Casado,18229,"0,79",0
1,HATCH,MG,87,F,Casado,34212,"0,40",3
10,HATCH,SP,62,M,Solteiro,11031,"0,78",0
5,HATCH,SP,61,F,Casado,41624,"0,76",1
8,SUV,RS,55,M,Casado,60219,"0,73",0
2,MONOVOLUME,SP,73,M,Casado,22110,"0,79",0
8,HATCH,SP,59,M,Casado,34830,"0,78",0
10,SUV,SP,66,M,Casado,25742,"0,50",0
3,MONOVOLUME,SP,39,M,Solteiro,32075,"0,83",0
4,SEDAN,MG,46,M,Casado,24522,"0,54",0
4,SEDAN,SP,72,M,Casado,18502,"0,19",0
1,HATCH,PR,38,F,Casado,17487,"0,81",1
2,PICAPE LEVE,SP,78,M,Casado,31203,"0,76",0
5,HATCH,SC,28,M,Solteiro,12758,"0,59",0
1,HATCH,SP,32,F,Solteiro,26799,"0,01",0
10,STATION WAGON,SP,38,F,Casado,34244,"0,77",0
5,SUV,RS,41,F,Casado,74658,"0,76",0
3,SUV,SP,50,F,Casado,58759,"0,78",0
2,SUV,SP,37,F,Casado,51819,"0,78",0
3,HATCH,MG,36,F,Casado,14760,"0,42",0
1,SEDAN,PR,54,M,Casado,22876,"0,46",0
9,SEDAN,SP,45,M,Casado,32796,"0,82",0
3,HATCH,SP,37,M,Solteiro,16435,"0,01",0
5,SEDAN,PR,37,F,Casado,39741,"0,80",0
5,MONOVOLUME,PR,33,M,Casado,44032,"0,01",0
10,SEDAN,RS,49,M,Casado,27627,"0,82",0
10,SUV,MG,52,F,Casado,52478,"0,81",0
10,HATCH,SP,63,F,Solteiro,16572,"0,27",0
1,STATION WAGON,PE,53,M,Casado,17568,"0,80",0
6,SEDAN,SP,56,M,Divorciado,65949,"0,72",0
10,HATCH,SP,62,M,Casado,23092,"0,76",0
10,SEDAN,SP,77,M,Casado,13400,"0,78",0
10,SEDAN,SP,38,M,Casado,28169,"0,83",0
10,SUV,SP,40,M,Casado,21159,"0,83",0
2,SEDAN,SP,39,M,Casado,41606,"0,30",0
10,MONOVOLUME,SP,65,M,Casado,21588,"0,80",0
0,SUV,SP,32,M,Casado,53268,"0,77",0
10,HATCH,SP,63,M,Casado,10240,"0,82",0
10,SUV,PR,62,F,Casado,47255,"0,63",0
5,HATCH,SP,52,M,Casado,16356,"0,78",0
10,SUV,RS,18,F,Solteiro,92675,"0,27",0
9,HATCH,SP,65,M,Casado,14258,"0,76",0
1,HATCH,SP,42,M,Casado,24501,"0,76",0
10,SUV,SP,52,F,Casado,66445,"0,80",0
4,SEDAN,SC,33,F,Casado,17789,"0,26",0
1,SUV,SP,41,M,Casado,21700,"0,82",0
10,HATCH,SP,67,M,Casado,37556,"0,78",1
0,MONOVOLUME,SP,35,F,Casado,22591,"0,01",0
9,SEDAN,RJ,53,M,Casado,53185,"0,01",0
2,SEDAN,SP,59,M,Casado,21428,"0,77",0
10,PICAPE LEVE,SP,51,M,Casado,24994,"0,78",0
10,SUV,SP,62,F,Casado,67323,"0,34",0
10,MONOVOLUME,PR,51,M,Divorciado,20956,"0,84",0
10,SUV,MG,61,F,Casado,44190,"0,82",0
10,SUV,SP,39,M,Casado,33644,"0,77",1
10,SUV,SP,44,F,Solteiro,27985,"0,80",0
10,HATCH,SP,66,M,Casado,20073,"0,42",0
3,SEDAN,SP,69,M,Casado,45171,"0,50",0
10,SEDAN,SP,60,M,Casado,24958,"0,80",0
2,HATCH,MG,41,M,Casado,32655,"0,77",0
10,HATCH,SP,21,M,Solteiro,23280,"0,24",0
10,HATCH,SP,65,F,Casado,24177,"0,76",0
10,STATION WAGON,SP,47,F,Solteiro,16222,"0,65",0
1,HATCH,SP,31,M,Casado,22501,"0,77",0
10,SEDAN,SP,53,M,Casado,25066,"0,83",0
1,PICAPE LEVE,PR,59,F,Casado,14121,"0,78",0
1,HATCH,MG,41,F,Casado,17587,"0,02",0
10,HATCH,SP,44,M,Casado,28810,"0,79",0
2,MONOVOLUME,SP,46,M,Casado,24486,"0,40",0
10,HATCH,SP,52,F,Divorciado,40393,"0,83",0
4,HATCH,SP,57,F,Casado,28776,"0,39",0
9,HATCH,SP,56,M,Casado,19171,"0,77",0
5,SUV,SP,44,M,Casado,24485,"0,66",0
2,MONOVOLUME,RS,48,M,Casado,35197,"0,76",0
10,HATCH,CE,42,F,Casado,33442,"0,17",0
7,SEDAN,SP,69,M,Casado,48299,"0,28",0
10,SUV,SP,32,M,Casado,42713,"0,76",0
3,HATCH,RJ,61,F,Casado,19665,"0,76",0
10,SEDAN,SP,62,F,Casado,26637,"0,76",0
4,MONOVOLUME,SP,70,F,Casado,32075,"0,80",0
10,HATCH,SP,51,M,Casado,8189,"0,76",0
6,SEDAN,SP,62,M,Casado,39403,"0,77",0
1,SEDAN,SP,54,F,Casado,34572,"0,77",0
10,SEDAN,SP,39,F,Casado,20002,"0,78",0
1,HATCH,SP,58,F,Casado,27010,"0,79",0
4,SUV,PR,42,F,Casado,44035,"0,83",1
3,SEDAN,SP,36,M,Casado,25115,"0,81",0
0,HATCH,RS,63,M,Casado,26248,"0,77",0
6,HATCH,SP,38,F,Casado,22401,"0,77",0
8,SUV,SC,51,F,Casado,56760,"0,50",0
10,HATCH,SP,36,F,Casado,18502,"0,76",0
10,PICAPE LEVE,SP,58,M,Divorciado,16482,"0,83",0
2,MONOVOLUME,SP,68,F,Divorciado,35621,"0,39",0
0,HATCH,SP,34,M,Casado,17339,"0,81",0
10,HATCH,SP,42,M,Divorciado,33800,"0,12",0
9,HATCH,SP,47,F,Solteiro,19761,"0,50",0
0,SUV,SP,40,M,Casado,48155,"0,10",0
10,SUV,SP,43,M,Casado,62101,"0,43",0
9,PICAPE LEVE,SP,65,F,Casado,38707,"0,80",0
4,MONOVOLUME,MA,71,M,Casado,43718,"0,82",0
10,SEDAN,SP,71,M,Viuvo,23734,"0,05",0
4,HATCH,SP,51,F,Casado,28810,"0,79",0
10,SEDAN,PE,68,M,Casado,16666,"0,81",0
10,SEDAN,CE,64,F,Casado,27631,"0,82",0
8,HATCH,SC,75,M,Casado,42841,"0,77",0
9,SEDAN,SP,42,M,Casado,19702,"0,76",0
9,SEDAN,SP,60,F,Casado,33023,"0,81",0
5,MONOVOLUME,SC,65,M,Casado,18192,"0,77",0
10,SEDAN,SP,69,F,Casado,46329,"0,81",0
5,SEDAN,SP,56,F,Casado,21202,"0,79",0
10,HATCH,SP,35,F,Solteiro,25015,"0,79",0
2,HATCH,CE,52,M,Casado,32092,"0,82",0
10,SUV,SC,45,F,Casado,47014,"0,79",0
8,SEDAN,SP,39,M,Casado,56852,"0,82",0
7,MONOVOLUME,SP,50,F,Casado,32075,"0,79",0
1,SEDAN,SP,62,M,Casado,82259,"0,79",0
10,HATCH,SP,37,F,Solteiro,13568,"0,83",0
3,SEDAN,SP,66,M,Casado,45766,"0,07",0
10,HATCH,SP,69,M,Casado,28321,"0,82",0
10,HATCH,SP,36,F,Solteiro,16556,"0,84",0
10,SEDAN,SP,56,F,Casado,56852,"0,76",0
4,SEDAN,RS,65,F,Viuvo,40499,"0,78",0
9,HATCH,SP,59,F,Solteiro,6681,"0,79",0
10,SEDAN,SP,57,M,Casado,17645,"0,78",0
9,SUV,RS,72,M,Casado,25633,"0,80",0
8,HATCH,SP,55,F,Casado,19974,"0,01",0
10,SEDAN,SP,32,F,Casado,60278,"0,83",0
2,HATCH,PR,29,M,Casado,34451,"0,51",0
10,SEDAN,SP,68,M,Casado,56852,"0,79",0
6,SUV,SC,47,F,Solteiro,65119,"0,79",0
6,HATCH,SP,38,F,Solteiro,12679,"0,18",0
1,SEDAN,PR,78,M,Casado,21218,"0,50",0
1,SEDAN,SP,38,M,Casado,14713,"0,81",0
1,SUV,SP,40,F,Casado,51819,"0,77",0
10,SEDAN,PR,74,M,Casado,37710,"0,80",0
3,HATCH,RJ,79,M,Viuvo,10651,"0,79",0
2,HATCH,SP,67,M,Casado,16556,"0,81",0
9,MONOVOLUME,SP,74,M,Casado,23124,"0,83",0
10,MONOVOLUME,SP,53,M,Casado,17560,"0,02",0
1,HATCH,PR,57,F,Viuvo,15952,"0,79",0
10,SUV,SP,35,F,Casado,99982,"0,82",0
1,SEDAN,MG,44,M,Casado,24386,"0,01",0
1,MONOVOLUME,SP,34,F,Casado,24774,"0,17",0
6,MONOVOLUME,SC,39,M,Casado,20268,"0,82",0
10,SEDAN,MA,53,M,Solteiro,50765,"0,31",1
9,HATCH,SP,71,M,Casado,16663,"0,79",0
7,PICAPE LEVE,SP,68,M,Casado,11395,"0,01",0
10,HATCH,SC,60,F,Solteiro,39313,"0,83",0
2,HATCH,MG,63,F,Casado,37685,"0,77",0
10,HATCH,SP,34,F,Casado,29545,"0,82",0
3,SEDAN,SP,62,M,Casado,25826,"0,76",0
1,SEDAN,MG,69,M,Casado,28992,"0,77",0
1,SUV,SP,51,F,Solteiro,52374,"0,46",0
3,SEDAN,SP,48,F,Casado,77545,"0,48",0
9,STATION WAGON,SP,58,M,Casado,32519,"0,41",0
10,MONOVOLUME,SP,47,M,Casado,21414,"0,81",0
10,SEDAN,SP,35,M,Solteiro,43350,"0,80",0
3,SEDAN,SP,47,M,Casado,14744,"0,78",0
5,MONOVOLUME,SP,37,F,Casado,15256,"0,18",0
2,SUV,SP,56,M,Casado,36352,"0,77",0
10,MONOVOLUME,SP,52,F,Casado,31825,"0,81",0
4,HATCH,GO,26,F,Solteiro,31002,"0,01",0
10,HATCH,SP,45,F,Solteiro,17733,"0,76",0
9,SEDAN,SP,29,M,Solteiro,34572,"0,77",0
10,SEDAN,RJ,71,F,Casado,27102,"0,24",0
4,MONOVOLUME,SP,39,F,Divorciado,32474,"0,76",0
9,SEDAN,SP,52,M,Casado,25208,"0,83",0
10,HATCH,SC,38,F,Casado,28567,"0,76",0
2,MONOVOLUME,SP,42,F,Casado,33423,"0,06",0
6,SUV,SP,38,M,Casado,99795,"0,27",0
2,SUV,SP,35,M,Casado,48614,"0,76",0
6,HATCH,SP,60,F,Casado,30020,"0,80",0
10,HATCH,RS,59,F,Solteiro,28370,"0,79",0
2,HATCH,RJ,35,F,Casado,28689,"0,54",0
1,HATCH,RJ,67,M,Casado,18329,"0,82",0
10,HATCH,SP,51,F,Casado,39703,"0,44",0
10,SEDAN,SP,69,M,Casado,20666,"0,81",0
10,HATCH,SP,31,M,Casado,37107,"0,68",0
8,HATCH,SP,58,F,Divorciado,12960,"0,76",0
7,SUV,SP,35,F,Casado,62627,"0,81",0
10,SEDAN,SP,32,F,Solteiro,17613,"0,82",0
8,HATCH,PR,32,F,Casado,34332,"0,82",0
10,PICAPE PESADA,SP,44,M,Casado,79921,"0,24",0
10,HATCH,SP,46,F,Casado,25392,"0,58",0
9,HATCH,SP,68,M,Casado,20458,"0,77",0
7,SEDAN,SP,74,M,Casado,26895,"0,79",0
2,CAMIONETA LEVE,SP,43,M,Solteiro,26287,"0,79",0
3,SEDAN,SP,46,M,Casado,82871,"0,21",0
4,PICAPE PESADA,GO,60,M,Casado,46330,"0,27",0
6,PICAPE PESADA,SP,41,M,Casado,33001,"0,07",0
10,MONOVOLUME,SP,56,F,Divorciado,37316,"0,81",0
1,SEDAN,SP,63,F,Casado,24687,"0,84",0
10,MONOVOLUME,RN,54,M,Casado,23391,"0,01",0
3,HATCH,SP,51,M,Casado,22425,"0,77",0
10,HATCH,SP,27,F,Solteiro,13837,"0,77",0
10,HATCH,SP,43,M,Casado,6107,"0,49",0
10,MONOVOLUME,SP,64,F,Casado,33830,"0,19",0
4,SEDAN,SP,65,M,Casado,26663,"0,30",0
9,SEDAN,SP,84,M,Casado,37456,"0,78",0
2,SEDAN,RJ,45,M,Casado,39842,"0,82",0
1,SUV,SP,38,F,Casado,47110,"0,11",0
10,HATCH,PR,24,M,Solteiro,37928,"0,78",0
10,HATCH,SP,39,F,Casado,37685,"0,38",0
6,HATCH,SP,64,M,Casado,9525,"0,81",0
10,SUV,SP,43,F,Casado,80804,"0,79",0
7,HATCH,SP,25,F,Solteiro,20466,"0,81",0
10,HATCH,CE,41,F,Casado,21251,"0,64",0
7,SEDAN,SP,65,M,Casado,12946,"0,77",0
10,HATCH,PR,44,M,Casado,20588,"0,77",1
10,SEDAN,SP,71,M,Casado,21066,"0,79",0
9,HATCH,RS,52,F,Solteiro,24729,"0,82",1
3,SEDAN,SP,50,F,Casado,42996,"0,78",0
0,SUV,PE,47,M,Solteiro,56907,"0,79",0
1,HATCH,SP,30,M,Casado,25920,"0,05",0
10,SEDAN,SP,59,F,Casado,54253,"0,80",0
10,SEDAN,SP,51,F,Casado,31592,"0,83",0
10,HATCH,SP,67,M,Casado,37741,"0,76",2
6,HATCH,SP,67,F,Viuvo,16469,"0,16",1
10,SEDAN,BA,52,F,Divorciado,54253,"0,81",0
10,HATCH,SP,43,M,Casado,20964,"0,42",0
9,SEDAN,SP,56,M,Casado,22733,"0,81",0
5,HATCH,SP,37,F,Casado,37994,"0,02",0
1,HATCH,SP,71,F,Casado,17319,"0,77",0
3,HATCH,PR,61,F,Casado,24626,"0,79",0
10,PICAPE PESADA,MG,73,F,Casado,47710,"0,80",0
10,HATCH,SP,60,M,Casado,16745,"0,25",0
4,MONOVOLUME,PR,43,F,Casado,20428,"0,82",0
2,SEDAN,SP,55,M,Casado,12043,"0,22",0
1,SUV,SP,64,M,Casado,34816,"0,79",0
10,SUV,PA,66,M,Casado,35183,"0,77",0
10,MONOVOLUME,SP,58,M,Casado,44125,"0,76",0
10,SEDAN,SP,62,F,Divorciado,36283,"0,79",0
10,SUV,SP,42,F,Casado,60813,"0,37",0
1,HATCH,RJ,43,M,Casado,19491,"0,83",0
2,HATCH,RS,33,F,Casado,22481,"0,45",1
10,HATCH,SP,54,M,Casado,15119,"0,01",0
10,HATCH,BA,69,M,Casado,42377,"0,77",0
10,SUV,SP,60,M,Casado,57001,"0,81",0
0,HATCH,SP,29,F,Casado,41840,"0,81",0
3,SEDAN,SP,50,M,Casado,56852,"0,77",0
10,HATCH,SP,41,F,Solteiro,36103,"0,80",0
3,SUV,RJ,79,M,Casado,44260,"0,79",0
10,SEDAN,SP,65,M,Casado,17613,"0,77",0
7,PICAPE LEVE,PR,75,M,Casado,20742,"0,80",0
4,HATCH,SP,50,M,Divorciado,11153,"0,38",0
3,HATCH,SP,50,M,Casado,39703,"0,76",0
7,PICAPE PESADA,SP,65,M,Casado,114249,"0,82",0
10,SUV,SP,74,M,Casado,57001,"0,77",0
10,SEDAN,SP,55,M,Casado,29415,"0,80",0
10,SEDAN,SP,60,F,Casado,37627,"0,76",0
9,STATION WAGON,SP,42,F,Casado,31470,"0,78",0
3,SUV,SP,45,M,Casado,47541,"0,79",1
1,MONOVOLUME,SP,62,F,Divorciado,53853,"0,04",0
9,SUV,MG,34,F,Casado,57457,"0,27",0
3,SEDAN,SP,43,M,Casado,18176,"0,80",0
10,SUV,SP,36,F,Casado,58813,"0,79",0
10,MONOVOLUME,SP,38,F,Casado,29140,"0,76",0
0,SEDAN,BA,53,M,Casado,51929,"0,76",0
6,CAMIONETA LEVE,SP,48,F,Casado,20076,"0,76",0
6,HATCH,MG,79,M,Casado,26016,"0,65",0
0,HATCH,SC,62,M,Casado,37107,"0,82",0
10,HATCH,SP,64,M,Solteiro,38318,"0,77",0
5,SUV,RS,31,F,Casado,55263,"0,79",0
9,SUV,SP,40,F,Casado,74266,"0,80",0
10,HATCH,SP,55,F,Divorciado,20964,"0,80",0
0,HATCH,SP,40,F,Casado,20073,"0,80",0
10,STATION WAGON,SP,39,F,Casado,22435,"0,22",0
9,SEDAN,SP,35,M,Casado,37997,"0,06",0
10,SUV,SP,63,F,Casado,45846,"0,76",0
8,HATCH,PE,48,M,Solteiro,32576,"0,80",0
10,SEDAN,SP,55,F,Casado,35680,"0,76",0
4,PICAPE LEVE,MG,55,M,Casado,21300,"0,37",0
4,SEDAN,SC,38,M,Casado,46198,"0,83",0
10,SEDAN,SP,51,M,Casado,45779,"0,79",0
10,SEDAN,RN,50,F,Casado,15212,"0,82",0
2,MONOVOLUME,SP,65,F,Viuvo,48021,"0,59",0
0,HATCH,SP,40,M,Casado,29201,"0,76",0
4,HATCH,SP,64,F,Divorciado,30112,"0,81",0
10,SEDAN,SP,71,M,Casado,17732,"0,78",0
7,HATCH,SP,74,F,Solteiro,15745,"0,79",0
3,SEDAN,SP,39,M,Divorciado,12886,"0,17",0
1,PICAPE LEVE,SP,42,M,Casado,35406,"0,76",0
6,SUV,SP,53,F,Casado,86800,"0,78",0
6,CAMIONETA LEVE,SP,29,M,Casado,15481,"0,35",0
1,MONOVOLUME,SP,49,F,Casado,40403,"0,82",0
10,HATCH,SP,32,F,Casado,8130,"0,70",0
10,HATCH,SP,59,M,Casado,17487,"0,76",0
10,SUV,SP,51,F,Casado,42713,"0,83",0
5,PICAPE LEVE,SP,45,F,Casado,42402,"0,78",0
10,SEDAN,SP,66,M,Casado,57412,"0,77",0
10,SEDAN,SP,82,M,Casado,12825,"0,78",0
10,HATCH,SP,47,M,Casado,50244,"0,79",0
10,MONOVOLUME,SP,63,M,Casado,26682,"0,78",0
5,HATCH,SP,34,M,Solteiro,16621,"0,02",0
6,HATCH,SP,42,F,Casado,29179,"0,17",0
10,MONOVOLUME,RJ,53,M,Casado,45139,"0,76",0
10,MONOVOLUME,SP,33,F,Solteiro,42457,"0,82",0
0,SEDAN,SP,38,M,Casado,25450,"0,65",0
7,HATCH,MG,50,M,Casado,11081,"0,80",0
2,HATCH,SP,61,M,Casado,33218,"0,80",0
1,PICAPE LEVE,PR,43,M,Casado,50035,"0,83",0
3,SEDAN,SP,56,M,Solteiro,11509,"0,82",0
10,SEDAN,SP,32,M,Casado,70272,"0,77",0
6,SUV,SP,70,M,Casado,47309,"0,79",0
10,STATION WAGON,MG,51,M,Casado,29401,"0,82",0
9,PICAPE LEVE,SP,53,F,Casado,45990,"0,54",0
9,HATCH,SP,68,M,Casado,22494,"0,76",0
10,SEDAN,SP,62,F,Viuvo,59678,"0,76",0
10,MONOVOLUME,SP,72,M,Casado,48021,"0,78",0
10,MONOVOLUME,SP,59,F,Casado,35810,"0,80",0
10,SEDAN,SP,40,M,Casado,65949,"0,82",0
7,HATCH,SP,51,M,Casado,25854,"0,82",0
9,SEDAN,RS,84,M,Casado,23162,"0,81",0
6,HATCH,SP,37,F,Casado,13562,"0,82",0
10,MONOVOLUME,SP,52,M,Casado,45404,"0,81",0
6,SEDAN,SP,36,F,Casado,19867,"0,79",0
10,HATCH,PR,51,M,Casado,34035,"0,84",0
10,SEDAN,SP,51,M,Casado,71278,"0,81",0
7,SEDAN,SP,51,M,Casado,61685,"0,76",0
7,PICAPE LEVE,SP,65,F,Casado,18695,"0,78",0
4,SEDAN,RJ,61,M,Casado,29677,"0,81",0
10,HATCH,SP,56,M,Casado,24187,"0,57",0
10,SEDAN,SP,42,M,Casado,21352,"0,76",0
2,SEDAN,SP,29,M,Solteiro,36959,"0,01",0
9,MONOVOLUME,SP,49,F,Casado,44538,"0,09",0
0,SEDAN,SP,46,M,Casado,32141,"0,79",0
10,SEDAN,SP,38,F,Casado,25191,"0,81",0
8,SUV,SP,50,M,Casado,66560,"0,09",0
2,SEDAN,SP,61,M,Casado,41203,"0,83",0
7,STATION WAGON,DF,48,M,Casado,20284,"0,11",0
2,SEDAN,PR,46,M,Casado,22010,"0,81",0
8,STATION WAGON,SP,51,M,Casado,54012,"0,14",0
2,PICAPE LEVE,SC,37,M,Casado,30105,"0,82",0
10,SUV,SP,55,F,Casado,127824,"0,16",0
4,SUV,SP,56,M,Casado,36093,"0,08",0
10,SEDAN,SP,24,M,Casado,40985,"0,18",1
9,SEDAN,SP,42,F,Solteiro,37997,"0,01",0
7,SEDAN,MG,76,M,Casado,78776,"0,81",0
10,MONOVOLUME,SP,36,F,Casado,59890,"0,14",0
3,HATCH,PE,63,F,Casado,32092,"0,79",0
10,HATCH,SP,50,F,Solteiro,24582,"0,78",0
10,HATCH,SP,78,M,Casado,32876,"0,83",0
10,SEDAN,SP,72,M,Casado,58548,"0,40",1
0,PICAPE LEVE,SP,68,M,Casado,17647,"0,05",0
10,SEDAN,SP,69,M,Casado,63153,"0,17",0
3,SEDAN,RJ,51,M,Casado,18026,"0,79",0
6,SEDAN,SP,56,F,Divorciado,24030,"0,82",0
10,SEDAN,SP,71,F,Casado,23944,"0,78",0
0,ESPORTIVO,RS,71,F,Casado,108028,"0,29",0
10,HATCH,SP,33,F,Solteiro,9263,"0,81",0
10,SUV,SP,44,F,Casado,52478,"0,77",0
10,SUV,SP,69,F,Divorciado,54222,"0,76",0
6,HATCH,SP,38,F,Solteiro,12679,"0,16",0
7,HATCH,SP,39,F,Casado,14521,"0,81",0
5,MONOVOLUME,SP,51,M,Casado,24985,"0,82",0
10,SEDAN,SP,66,M,Casado,29181,"0,82",0
10,SUV,SP,60,M,Casado,51235,"0,21",0
10,MONOVOLUME,SP,42,F,Casado,14827,"0,77",0
10,HATCH,RS,50,F,Solteiro,23521,"0,76",0
1,SUV,SP,56,M,Casado,73291,"0,76",0
0,SUV,SP,66,M,Casado,54993,"0,77",0
1,HATCH,MG,52,M,Casado,32088,"0,69",0
10,SEDAN,SP,43,F,Casado,34572,"0,83",0
10,SUV,MS,48,F,Casado,77289,"0,42",0
7,HATCH,SP,33,M,Casado,25520,"0,12",0
10,MONOVOLUME,RJ,55,F,Casado,44844,"0,79",0
10,HATCH,SP,33,F,Casado,9876,"0,78",0
7,HATCH,MG,58,M,Divorciado,20776,"0,80",0
10,SEDAN,SP,70,M,Casado,50773,"0,77",0
10,SEDAN,SP,51,M,Casado,75025,"0,81",0
10,SEDAN,SP,71,F,Casado,27631,"0,80",0
10,SEDAN,BA,76,M,Casado,57187,"0,76",0
6,SUV,SP,65,M,Casado,36549,"0,04",0
10,SUV,SP,69,M,Casado,100075,"0,22",0
4,HATCH,SP,59,M,Casado,17186,"0,42",0
0,HATCH,SP,38,M,Casado,18235,"0,78",0
1,HATCH,SP,23,F,Solteiro,43690,"0,01",0
10,HATCH,SP,60,M,Casado,25015,"0,83",0
10,SUV,MG,73,M,Casado,93057,"0,81",0
10,SEDAN,SP,57,F,Divorciado,24671,"0,50",0
10,HATCH,SP,50,M,Casado,25544,"0,78",0
0,SEDAN,SP,44,M,Casado,38693,"0,80",0
9,SEDAN,SP,32,M,Solteiro,33151,"0,01",0
10,HATCH,SP,31,F,Casado,29989,"0,76",0
10,HATCH,SP,61,F,Casado,27285,"0,78",0
1,SEDAN,SP,26,F,Casado,53822,"0,33",0
5,SUV,MG,59,F,Casado,52478,"0,75",0
10,SEDAN,SP,62,F,Casado,17783,"0,76",0
10,HATCH,SP,46,F,Solteiro,28374,"0,76",0
2,SEDAN,SP,40,M,Casado,22010,"0,76",0
9,SEDAN,SP,63,F,Casado,56852,"0,81",0
10,HATCH,GO,50,M,Solteiro,9665,"0,81",0
4,SEDAN,SP,42,F,Casado,15984,"0,17",0
10,PICAPE LEVE,SP,51,F,Solteiro,12816,"0,68",0
10,HATCH,SP,54,M,Casado,11826,"0,06",0
2,PICAPE LEVE,MG,38,M,Casado,30763,"0,75",0
2,SEDAN,SP,53,M,Casado,36896,"0,80",0
10,HATCH,RJ,62,F,Casado,46266,"0,84",0
10,HATCH,SP,50,F,Solteiro,24914,"0,77",0
10,PICAPE PESADA,SP,56,M,Casado,88312,"0,80",0
9,SEDAN,SP,53,M,Casado,34145,"0,79",0
1,SEDAN,SP,42,M,Casado,40985,"0,80",0
5,HATCH,SP,26,F,Solteiro,34988,"0,80",0
7,PICAPE PESADA,MG,48,M,Casado,104579,"0,70",0
4,SEDAN,RJ,53,F,Casado,20278,"0,01",0
10,SEDAN,SP,38,F,Casado,33543,"0,77",0
2,SEDAN,SP,70,M,Casado,17343,"0,80",0
3,SEDAN,GO,36,F,Casado,43799,"0,43",0
10,HATCH,SP,23,F,Solteiro,21245,"0,70",0
3,SEDAN,SP,45,M,Casado,19187,"0,76",0
10,SEDAN,SP,60,M,Casado,50773,"0,76",0
10,PICAPE LEVE,PB,48,M,Casado,24246,"0,82",0
10,HATCH,SP,65,F,Casado,22212,"0,77",0
4,MONOVOLUME,SP,47,M,Casado,19461,"0,78",0
10,SEDAN,SP,37,M,Casado,38780,"0,77",0
8,MONOVOLUME,SP,79,M,Casado,32374,"0,59",0
3,HATCH,SP,63,M,Casado,30719,"0,79",0
10,HATCH,SP,22,F,Solteiro,26610,"0,38",0
7,HATCH,RS,61,M,Casado,14925,"0,78",0
10,HATCH,SC,54,M,Solteiro,37852,"0,81",0
10,HATCH,SP,61,F,Casado,19478,"0,82",0
10,PICAPE LEVE,SP,59,M,Casado,34794,"0,83",0
1,MONOVOLUME,SP,33,F,Casado,24985,"0,63",3
2,HATCH,PR,41,M,Casado,24626,"0,82",0
10,SEDAN,SP,41,M,Solteiro,37527,"0,83",0
4,SEDAN,SP,33,F,Casado,44904,"0,17",0
