tipo	idade	sexo	civil	valor	expos	nsinist
sedan	60	F	Casado	37.627	0.76	0
wagon	42	F	Casado	31.47	0.78	0
suv	45	M	Casado	47.541	0.79	1
mono	62	F	Divorciado	53.853	0.04	0
suv	34	F	Casado	57.457	0.27	0
sedan	43	M	Casado	18.176	0.8	0
suv	36	F	Casado	58.813	0.79	0
mono	38	F	Casado	29.14	0.76	0
sedan	53	M	Casado	51.929	0.76	0
hatch	79	M	Casado	26.016	0.65	0
hatch	62	M	Casado	37.107	0.82	0
hatch	64	M	Solteiro	38.318	0.77	0
suv	31	F	Casado	55.263	0.79	0
suv	40	F	Casado	74.266	0.8	0
hatch	55	F	Divorciado	20.964	0.8	0
hatch	40	F	Casado	20.073	0.8	0
wagon	39	F	Casado	22.435	0.22	0
sedan	35	M	Casado	37.997	0.06	0
suv	63	F	Casado	45.846	0.76	0
hatch	48	M	Solteiro	32.576	0.8	0
sedan	55	F	Casado	35.68	0.76	0
picape	55	M	Casado	21.3	0.37	0
sedan	38	M	Casado	46.198	0.83	0
sedan	51	M	Casado	45.779	0.79	0
sedan	50	F	Casado	15.212	0.82	0
mono	65	F	Viuvo	48.021	0.59	0
hatch	40	M	Casado	29.201	0.76	0
hatch	64	F	Divorciado	30.112	0.81	0
sedan	71	M	Casado	17.732	0.78	0
hatch	74	F	Solteiro	15.745	0.79	0
sedan	39	M	Divorciado	12.886	0.17	0
picape	42	M	Casado	35.406	0.76	0
suv	53	F	Casado	86.8	0.78	0
mono	49	F	Casado	40.403	0.82	0
hatch	32	F	Casado	8.13	0.7	0
hatch	59	M	Casado	17.487	0.76	0
suv	51	F	Casado	42.713	0.83	0
picape	45	F	Casado	42.402	0.78	0
sedan	66	M	Casado	57.412	0.77	0
sedan	82	M	Casado	12.825	0.78	0
hatch	47	M	Casado	50.244	0.79	0
mono	63	M	Casado	26.682	0.78	0
hatch	34	M	Solteiro	16.621	0.02	0
hatch	42	F	Casado	29.179	0.17	0
mono	53	M	Casado	45.139	0.76	0
mono	33	F	Solteiro	42.457	0.82	0
sedan	38	M	Casado	25.45	0.65	0
hatch	50	M	Casado	11.081	0.8	0
hatch	61	M	Casado	33.218	0.8	0
picape	43	M	Casado	50.035	0.83	0
sedan	56	M	Solteiro	11.509	0.82	0
sedan	32	M	Casado	70.272	0.77	0
suv	70	M	Casado	47.309	0.79	0
wagon	51	M	Casado	29.401	0.82	0
picape	53	F	Casado	45.99	0.54	0
hatch	68	M	Casado	22.494	0.76	0
sedan	62	F	Viuvo	59.678	0.76	0
mono	72	M	Casado	48.021	0.78	0
mono	59	F	Casado	35.81	0.8	0
sedan	40	M	Casado	65.949	0.82	0
hatch	51	M	Casado	25.854	0.82	0
sedan	84	M	Casado	23.162	0.81	0
hatch	37	F	Casado	13.562	0.82	0
mono	52	M	Casado	45.404	0.81	0
sedan	36	F	Casado	19.867	0.79	0
hatch	51	M	Casado	34.035	0.84	0
sedan	51	M	Casado	71.278	0.81	0
sedan	51	M	Casado	61.685	0.76	0
picape	65	F	Casado	18.695	0.78	0
sedan	61	M	Casado	29.677	0.81	0
hatch	56	M	Casado	24.187	0.57	0
sedan	42	M	Casado	21.352	0.76	0
sedan	29	M	Solteiro	36.959	0.01	0
mono	49	F	Casado	44.538	0.09	0
sedan	46	M	Casado	32.141	0.79	0
sedan	38	F	Casado	25.191	0.81	0
suv	50	M	Casado	66.56	0.09	0
sedan	61	M	Casado	41.203	0.83	0
wagon	48	M	Casado	20.284	0.11	0
sedan	46	M	Casado	22.01	0.81	0
wagon	51	M	Casado	54.012	0.14	0
picape	37	M	Casado	30.105	0.82	0
suv	55	F	Casado	127.824	0.16	0
suv	56	M	Casado	36.093	0.08	0
sedan	24	M	Casado	40.985	0.18	1
sedan	42	F	Solteiro	37.997	0.01	0
sedan	76	M	Casado	78.776	0.81	0
mono	36	F	Casado	59.89	0.14	0
hatch	63	F	Casado	32.092	0.79	0
hatch	50	F	Solteiro	24.582	0.78	0
hatch	78	M	Casado	32.876	0.83	0
sedan	72	M	Casado	58.548	0.4	1
picape	68	M	Casado	17.647	0.05	0
sedan	69	M	Casado	63.153	0.17	0
sedan	51	M	Casado	18.026	0.79	0
sedan	56	F	Divorciado	24.03	0.82	0
sedan	71	F	Casado	23.944	0.78	0
hatch	33	F	Solteiro	9.263	0.81	0
suv	44	F	Casado	52.478	0.77	0
suv	69	F	Divorciado	54.222	0.76	0
hatch	38	F	Solteiro	12.679	0.16	0
hatch	39	F	Casado	14.521	0.81	0
mono	51	M	Casado	24.985	0.82	0
sedan	66	M	Casado	29.181	0.82	0
suv	60	M	Casado	51.235	0.21	0
mono	42	F	Casado	14.827	0.77	0
hatch	50	F	Solteiro	23.521	0.76	0
suv	56	M	Casado	73.291	0.76	0
suv	66	M	Casado	54.993	0.77	0
hatch	52	M	Casado	32.088	0.69	0
sedan	43	F	Casado	34.572	0.83	0
suv	48	F	Casado	77.289	0.42	0
hatch	33	M	Casado	25.52	0.12	0
mono	55	F	Casado	44.844	0.79	0
hatch	33	F	Casado	9.876	0.78	0
hatch	58	M	Divorciado	20.776	0.8	0
sedan	70	M	Casado	50.773	0.77	0
sedan	51	M	Casado	75.025	0.81	0
sedan	71	F	Casado	27.631	0.8	0
sedan	76	M	Casado	57.187	0.76	0
suv	65	M	Casado	36.549	0.04	0
suv	69	M	Casado	100.075	0.22	0
hatch	59	M	Casado	17.186	0.42	0
hatch	38	M	Casado	18.235	0.78	0
hatch	23	F	Solteiro	43.69	0.01	0
hatch	60	M	Casado	25.015	0.83	0
suv	73	M	Casado	93.057	0.81	0
sedan	57	F	Divorciado	24.671	0.5	0
hatch	50	M	Casado	25.544	0.78	0
sedan	44	M	Casado	38.693	0.8	0
sedan	32	M	Solteiro	33.151	0.01	0
hatch	31	F	Casado	29.989	0.76	0
hatch	61	F	Casado	27.285	0.78	0
sedan	26	F	Casado	53.822	0.33	0
suv	59	F	Casado	52.478	0.75	0
sedan	62	F	Casado	17.783	0.76	0
hatch	46	F	Solteiro	28.374	0.76	0
sedan	40	M	Casado	22.01	0.76	0
sedan	63	F	Casado	56.852	0.81	0
hatch	50	M	Solteiro	9.665	0.81	0
sedan	42	F	Casado	15.984	0.17	0
picape	51	F	Solteiro	12.816	0.68	0
hatch	54	M	Casado	11.826	0.06	0
picape	38	M	Casado	30.763	0.75	0
sedan	53	M	Casado	36.896	0.8	0
hatch	62	F	Casado	46.266	0.84	0
hatch	50	F	Solteiro	24.914	0.77	0
picape	56	M	Casado	88.312	0.8	0
sedan	53	M	Casado	34.145	0.79	0
sedan	42	M	Casado	40.985	0.8	0
hatch	26	F	Solteiro	34.988	0.8	0
picape	48	M	Casado	104.579	0.7	0
sedan	53	F	Casado	20.278	0.01	0
sedan	38	F	Casado	33.543	0.77	0
sedan	70	M	Casado	17.343	0.8	0
sedan	36	F	Casado	43.799	0.43	0
hatch	23	F	Solteiro	21.245	0.7	0
sedan	45	M	Casado	19.187	0.76	0
sedan	60	M	Casado	50.773	0.76	0
picape	48	M	Casado	24.246	0.82	0
hatch	65	F	Casado	22.212	0.77	0
mono	47	M	Casado	19.461	0.78	0
sedan	37	M	Casado	38.78	0.77	0
mono	79	M	Casado	32.374	0.59	0
hatch	63	M	Casado	30.719	0.79	0
hatch	22	F	Solteiro	26.61	0.38	0
hatch	61	M	Casado	14.925	0.78	0
hatch	54	M	Solteiro	37.852	0.81	0
hatch	61	F	Casado	19.478	0.82	0
picape	59	M	Casado	34.794	0.83	0
mono	33	F	Casado	24.985	0.63	3
hatch	41	M	Casado	24.626	0.82	0
sedan	41	M	Solteiro	37.527	0.83	0
sedan	33	F	Casado	44.904	0.17	0
hatch	44	F	Solteiro	12.261	0.76	0
sedan	63	F	Viuvo	33.023	0.01	0
hatch	53	M	Casado	23.829	0.76	0
sedan	45	F	Casado	32.891	0.79	0
sedan	44	M	Casado	57.187	0.01	0
sedan	58	M	Casado	35.683	0.77	0
hatch	43	F	Solteiro	25.433	0.83	0
hatch	67	M	Casado	19.171	0.72	0
wagon	43	F	Casado	24.651	0.83	0
suv	63	M	Casado	48.676	0.78	0
suv	41	M	Solteiro	83.827	0.79	0
mono	62	F	Casado	39.706	0.76	0
hatch	36	F	Casado	20.588	0.8	0
suv	35	F	Casado	47.685	0.73	0
sedan	46	M	Casado	39.943	0.76	0
mono	60	M	Casado	29.14	0.22	2
suv	48	F	Casado	73.803	0.79	0
hatch	31	M	Solteiro	23.465	0.49	0
sedan	32	F	Solteiro	26.97	0.47	1
hatch	50	M	Casado	36.944	0.76	1
sedan	42	F	Casado	43.799	0.83	0
mono	50	M	Casado	30.731	0.46	0
sedan	64	M	Casado	46.538	0.82	0
hatch	51	M	Casado	20.595	0.79	0
hatch	57	M	Casado	43.336	0.34	0
hatch	47	M	Casado	28.752	0.59	0
suv	65	M	Casado	63.539	0.77	0
suv	57	F	Solteiro	76.658	0.8	0
sedan	33	F	Casado	47.553	0.02	0
suv	53	F	Casado	51.21	0.36	0
suv	48	M	Casado	35.069	0.77	0
sedan	29	M	Casado	41.521	0.21	0
suv	51	F	Casado	42.239	0.76	0
picape	80	M	Casado	30.44	0.77	0
suv	41	M	Casado	26.734	0.81	0
suv	62	F	Casado	44.775	0.72	0
hatch	45	M	Casado	7.74	0.17	0
wagon	40	M	Casado	50.709	0.83	0
hatch	26	M	Solteiro	30.496	0.76	0
sedan	65	F	Casado	22.113	0.83	0
hatch	39	F	Casado	50.104	0.81	0
hatch	40	M	Casado	57.252	0.64	0
hatch	43	F	Casado	23.024	0.8	0
hatch	52	M	Casado	37.701	0.8	0
hatch	61	F	Casado	43.219	0.15	0
mono	81	F	Casado	25.956	0.77	0
sedan	46	M	Divorciado	27.007	0.83	0
sedan	58	M	Casado	51.66	0.55	0
picape	63	M	Casado	48.18	0.81	0
sedan	33	M	Casado	36.848	0.01	0
mono	58	M	Casado	24.985	0.83	0
picape	85	M	Casado	37.419	0.76	0
picape	35	F	Casado	73.546	0.77	0
wagon	50	F	Solteiro	28.961	0.81	0
mono	68	F	Casado	57.189	0.08	2
hatch	39	M	Casado	22.425	0.59	0
hatch	65	M	Casado	20.642	0.74	0
hatch	48	M	Casado	11.938	0.82	0
hatch	47	F	Casado	32.301	0.77	0
sedan	74	M	Casado	56.826	0.78	0
wagon	84	M	Viuvo	12.715	0.02	0
suv	34	F	Casado	27.985	0.8	0
hatch	59	M	Casado	29.237	0.79	0
hatch	70	M	Casado	16.151	0.78	0
hatch	59	F	Casado	34.819	0.84	0
hatch	65	M	Casado	21.725	0.78	0
hatch	41	F	Divorciado	40.222	0.63	0
suv	51	F	Casado	106.513	0.81	0
mono	67	F	Casado	52.823	0.76	0
suv	62	M	Casado	76.256	0.81	0
hatch	25	F	Solteiro	49.318	0.79	0
hatch	28	M	Solteiro	36.418	0.8	0
suv	56	M	Casado	38.401	0.79	0
hatch	85	M	Casado	6.436	0.02	0
hatch	79	F	Viuvo	8.556	0.76	0
hatch	32	F	Solteiro	34.337	0.78	0
suv	63	F	Divorciado	43.019	0.04	0
sedan	57	M	Casado	21.446	0.76	0
suv	64	M	Casado	54.689	0.79	0
suv	72	M	Casado	111.839	0.82	0
hatch	46	M	Divorciado	25.015	0.76	0
sedan	42	F	Solteiro	14.192	0.76	0
suv	77	M	Casado	34.601	0.78	0
sedan	57	M	Casado	39.741	0.56	0
sedan	72	M	Viuvo	41.052	0.76	0
sedan	62	M	Casado	84.677	0.78	0
sedan	32	F	Casado	61.685	0.18	0
sedan	34	F	Casado	45.325	0.21	0
suv	50	F	Casado	47.685	0.76	0
sedan	67	F	Casado	25.591	0.82	0
mono	43	M	Casado	33.561	0.84	0
sedan	37	F	Casado	15.458	0.79	0
suv	61	M	Casado	38.346	0.3	2
suv	40	M	Casado	33.717	0.81	0
sedan	62	F	Casado	65.212	0.76	1
hatch	36	F	Casado	43.421	0.79	0
mono	78	F	Divorciado	23.391	0.77	0
sedan	42	M	Casado	21.41	0.21	1
sedan	45	M	Casado	20.41	0.78	0
hatch	40	F	Casado	37.106	0.07	0
hatch	52	M	Casado	33.702	0.49	0
mono	48	M	Casado	23.374	0.01	0
sedan	25	M	Solteiro	37.39	0.24	0
sedan	74	M	Casado	8.854	0.8	0
sedan	66	M	Casado	28.616	0.18	1
hatch	32	M	Casado	23.829	0.8	0
sedan	50	M	Casado	38.265	0.28	0
hatch	63	F	Casado	42.704	0.8	0
hatch	35	M	Casado	18.083	0.31	0
suv	63	M	Casado	97.808	0.33	0
hatch	50	F	Casado	24.626	0.67	0
hatch	66	M	Casado	22.969	0.82	0
mono	51	M	Casado	28.874	0.82	0
sedan	46	M	Casado	36.262	0.8	0
hatch	56	M	Casado	25.015	0.34	0
wagon	34	M	Casado	26.212	0.77	0
mono	54	F	Solteiro	21.628	0.01	0
hatch	40	F	Solteiro	25.52	0.79	0
mono	74	M	Casado	19.916	0.82	0
sedan	30	F	Casado	70.633	0.33	0
suv	67	M	Casado	95.437	0.83	0
sedan	64	M	Casado	25.608	0.78	0
picape	58	M	Casado	34.017	0.83	0
suv	43	F	Solteiro	45.408	0.79	0
hatch	58	F	Casado	21.737	0.77	0
suv	40	M	Solteiro	28.536	0.05	0
mono	45	M	Casado	21.963	0.76	0
hatch	39	F	Solteiro	26.995	0.81	0
sedan	34	M	Casado	49.357	0.83	0
hatch	56	M	Casado	31.301	0.01	0
mono	51	F	Casado	31.924	0.76	1
hatch	61	M	Casado	24.626	0.81	0
picape	32	M	Casado	89.81	0.79	0
hatch	34	M	Casado	20.461	0.14	0
sedan	70	M	Casado	48.299	0.78	0
sedan	58	F	Solteiro	21.352	0.79	0
sedan	47	M	Casado	22.876	0.24	0
suv	64	M	Casado	51.763	0.78	0
hatch	64	M	Casado	41.544	0.76	0
hatch	50	F	Casado	22.452	0.82	0
hatch	60	F	Divorciado	34.679	0.8	0
hatch	45	F	Divorciado	38.307	0.78	0
hatch	51	F	Casado	53.19	0.8	0
picape	41	F	Casado	30.248	0.8	0
suv	33	F	Casado	49.784	0.77	0
hatch	70	F	Casado	34.142	0.11	0
sedan	49	F	Casado	19.702	0.34	0
suv	62	F	Casado	55.132	0.77	0
hatch	40	M	Casado	38.491	0.78	0
hatch	68	F	Casado	22.985	0.82	0
sedan	51	M	Casado	49.282	0.7	0
mono	52	F	Divorciado	38.165	0.78	0
hatch	40	F	Casado	21.587	0.79	0
mono	57	F	Divorciado	23.049	0.81	0
suv	59	M	Casado	33.644	0.14	0
sedan	59	M	Casado	19.187	0.79	0
hatch	65	M	Casado	7.544	0.75	0
suv	67	M	Casado	80.16	0.8	0
hatch	47	M	Casado	25.854	0.76	0
suv	35	F	Casado	47.743	0.77	0
picape	45	M	Casado	16.102	0.19	0
wagon	33	M	Casado	14.31	0.46	0
sedan	72	M	Casado	45.689	0.77	0
sedan	36	F	Casado	32.436	0.7	0
sedan	59	M	Casado	32.538	0.76	0
suv	62	F	Casado	28.536	0.77	0
suv	62	F	Divorciado	51.819	0.83	0
suv	65	M	Casado	36.52	0.79	0
hatch	48	M	Casado	38.585	0.8	0
sedan	59	F	Casado	56.852	0.81	0
suv	56	M	Casado	44.054	0.79	0
hatch	65	M	Casado	34.988	0.21	0
suv	34	F	Casado	120.871	0.52	0
sedan	52	M	Casado	30.012	0.76	0
sedan	58	F	Casado	35.159	0.16	0
hatch	59	F	Casado	15.693	0.78	0
suv	58	F	Casado	45.249	0.77	0
hatch	44	M	Casado	25.958	0.77	0
sedan	51	M	Casado	65.949	0.77	0
sedan	60	M	Casado	21.352	0.82	0
hatch	51	M	Casado	38.888	0.1	0
hatch	53	M	Casado	22.481	0.07	0
suv	48	M	Casado	72.838	0.78	0
suv	49	M	Casado	33.644	0.2	0
suv	37	M	Casado	56.677	0.66	0
sedan	56	M	Casado	16.688	0.78	0
hatch	54	M	Casado	27.142	0.83	0
picape	52	M	Casado	16.283	0.5	0
hatch	31	F	Solteiro	13.512	0.82	0
hatch	65	M	Casado	14.981	0.67	0
hatch	49	F	Solteiro	24.584	0.27	0
hatch	42	M	Casado	25.67	0.78	0
picape	39	F	Casado	26.556	0.8	0
suv	53	M	Casado	43.4	0.83	0
sedan	31	M	Casado	34.572	0.65	0
suv	47	M	Casado	28.028	0.79	0
suv	68	M	Casado	68.867	0.81	0
mono	68	F	Viuvo	53.853	0.78	0
hatch	34	M	Casado	40.447	0.79	0
hatch	51	F	Casado	39.703	0.37	0
suv	60	F	Casado	114.2	0.59	0
sedan	37	F	Casado	15.997	0.8	0
hatch	71	F	Casado	7.32	0.79	0
picape	74	M	Divorciado	68.655	0.82	1
sedan	52	M	Casado	35.683	0.22	0
sedan	57	M	Casado	9.618	0.8	0
wagon	71	M	Casado	17.051	0.34	0
suv	59	F	Casado	58.386	0.79	0
sedan	79	M	Casado	72.009	0.83	2
sedan	44	F	Casado	49.561	0.38	0
picape	51	M	Casado	44.841	0.81	0
hatch	78	M	Casado	27.839	0.76	0
sedan	44	M	Solteiro	17.09	0.77	0
hatch	57	M	Casado	38.773	0.79	0
mono	54	M	Divorciado	24.893	0.82	0
hatch	63	F	Casado	5.839	0.78	0
hatch	50	F	Solteiro	16.621	0.36	0
hatch	38	F	Solteiro	23.898	0.08	0
mono	50	F	Casado	19.39	0.05	0
hatch	55	M	Casado	14.378	0.28	0
suv	30	F	Solteiro	36.52	0.76	0
sedan	52	F	Casado	20.775	0.76	0
hatch	54	M	Casado	44.513	0.16	0
sedan	30	F	Solteiro	39.132	0.82	0
hatch	56	M	Casado	41.411	0.83	0
sedan	62	F	Casado	43.799	0.59	0
hatch	74	M	Casado	18.971	0.79	0
sedan	71	F	Casado	39.859	0.81	0
sedan	67	M	Casado	28.992	0.82	0
sedan	49	M	Casado	44.387	0.82	0
suv	73	M	Casado	44.775	0.1	0
suv	52	F	Casado	38.987	0.8	0
sedan	50	M	Solteiro	35.347	0.78	0
hatch	41	M	Casado	37.701	0.77	0
sedan	68	M	Casado	15.785	0.81	0
suv	56	F	Casado	50.616	0.81	0
sedan	60	M	Casado	64.012	0.82	0
hatch	57	F	Divorciado	30.453	0.82	0
hatch	43	M	Casado	27.839	0.01	0
suv	42	M	Casado	38.218	0.78	0
picape	47	M	Casado	34.95	0.83	0
suv	43	F	Casado	40.172	0.33	0
hatch	49	F	Casado	14.665	0.44	0
mono	35	F	Casado	36.101	0.8	0
hatch	52	F	Casado	20.694	0.82	0
hatch	42	M	Casado	16.872	0.81	0
hatch	36	M	Casado	22.4	0.83	0
sedan	60	M	Casado	43.752	0.77	0
hatch	58	F	Divorciado	19.393	0.79	0
picape	26	M	Solteiro	28.712	0.66	0
sedan	73	M	Casado	29.255	0.32	0
sedan	70	M	Casado	17.799	0.8	0
sedan	42	M	Casado	29.575	0.78	0
sedan	64	M	Casado	37.555	0.08	0
sedan	48	M	Casado	21.23	0.76	0
hatch	65	M	Casado	34.332	0.83	0
sedan	50	M	Casado	14.745	0.82	0
suv	51	F	Casado	65.41	0.81	0
suv	64	M	Casado	51.332	0.83	0
hatch	69	F	Viuvo	32.576	0.78	0
hatch	64	F	Solteiro	12.343	0.81	0
sedan	53	M	Casado	48.667	0.47	0
sedan	88	M	Casado	12.42	0.76	0
suv	43	F	Casado	45.319	0.42	0
picape	69	M	Casado	47.262	0.81	0
hatch	53	F	Casado	34.766	0.13	0
mono	30	M	Casado	26.131	0.03	0
hatch	73	M	Casado	41.814	0.47	0
sedan	48	F	Casado	34.52	0.76	0
picape	58	M	Casado	64.425	0.78	0
suv	68	M	Casado	79.979	0.76	0
suv	44	M	Casado	45.411	0.05	0
sedan	43	M	Casado	36.123	0.12	0
hatch	37	M	Casado	15.588	0.77	0
suv	43	M	Casado	60.686	0.81	0
picape	61	F	Casado	43.038	0.83	0
hatch	35	F	Casado	26.016	0.76	0
hatch	48	F	Casado	26.896	0.83	0
mono	40	F	Solteiro	30.731	0.79	0
sedan	61	M	Casado	31.091	0.8	0
wagon	35	F	Casado	37.018	0.07	0
picape	60	F	Casado	38.423	0.79	0
hatch	34	F	Casado	16.151	0.78	0
sedan	68	M	Casado	56.078	0.82	0
suv	56	M	Casado	166.633	0.8	0
sedan	85	M	Casado	17.364	0.67	0
suv	71	M	Casado	48.8	0.77	0
mono	72	M	Casado	25.71	0.77	0
sedan	64	M	Casado	59.894	0.83	0
mono	67	M	Casado	38.903	0.8	0
sedan	51	M	Casado	21.352	0.8	0
hatch	33	F	Solteiro	16.419	0.81	0
sedan	45	M	Casado	58.956	0.78	0
mono	49	M	Casado	23.712	0.01	0
mono	24	F	Solteiro	37.793	0.18	0
hatch	29	F	Solteiro	37.537	0.2	0
mono	69	M	Casado	21.749	0.29	0
mono	49	F	Casado	30.146	0.77	0
sedan	41	M	Casado	23.875	0.78	0
wagon	63	M	Casado	33.784	0.37	0
hatch	72	M	Casado	20.87	0.61	0
sedan	38	F	Casado	56.852	0.8	0
sedan	38	M	Casado	75.025	0.77	0
suv	69	F	Casado	80.973	0.83	0
sedan	68	M	Casado	49.858	0.42	0
sedan	46	M	Casado	75.025	0.78	0
suv	41	M	Casado	72.574	0.82	0
sedan	39	F	Casado	23.944	0.69	0
picape	70	M	Casado	111.232	0.35	0
sedan	56	F	Casado	36.739	0.83	0
hatch	47	F	Divorciado	8.67	0.76	0
hatch	63	M	Casado	10.504	0.77	0
hatch	53	M	Casado	23.708	0.82	0
sedan	46	M	Casado	26.496	0.76	0
hatch	62	F	Viuvo	40.222	0.78	0
picape	61	M	Casado	34.477	0.22	0
hatch	56	M	Casado	43.932	0.78	0
suv	65	M	Casado	47.309	0.8	0
sedan	44	M	Casado	17.682	0.25	0
hatch	59	F	Viuvo	25.021	0.78	0
hatch	63	F	Casado	39.703	0.21	1
picape	67	M	Casado	32.24	0.76	0
picape	28	M	Casado	18.957	0.81	0
sedan	31	F	Casado	22.692	0.74	0
hatch	58	M	Casado	19.869	0.79	0
sedan	68	M	Casado	21.352	0.77	0
sedan	37	M	Casado	23.154	0.75	0
hatch	58	M	Casado	30.402	0.8	0
picape	67	M	Casado	33.35	0.79	0
hatch	32	F	Solteiro	20.179	0.17	0
sedan	64	M	Casado	65.981	0.8	0
hatch	39	F	Casado	17.797	0.8	0
sedan	49	M	Casado	18.645	0.81	0
suv	58	M	Casado	81.651	0.36	0
mono	71	F	Viuvo	26.705	0.76	0
suv	65	F	Casado	24.516	0.76	0
suv	53	M	Casado	76.658	0.28	0
sedan	37	F	Casado	56.663	0.78	0
sedan	34	M	Casado	22.073	0.79	0
hatch	28	M	Solteiro	23.188	0.78	0
mono	40	M	Casado	40.93	0.83	0
hatch	33	M	Casado	21.941	0.76	0
sedan	72	M	Viuvo	25.369	0.81	0
hatch	40	F	Casado	10.179	0.83	0
hatch	37	M	Casado	28.603	0.64	0
sedan	46	M	Casado	54.521	0.81	0
hatch	49	M	Casado	11.112	0.05	0
hatch	58	F	Casado	26.93	0.77	0
picape	52	M	Casado	12.232	0.82	0
picape	43	M	Casado	27.886	0.8	0
sedan	58	F	Casado	50.765	0.8	0
hatch	42	F	Casado	18.714	0.17	0
sedan	66	M	Casado	45.652	0.81	0
wagon	32	M	Casado	14.541	0.47	2
hatch	54	F	Solteiro	26.655	0.81	0
sedan	51	F	Casado	30.289	0.82	0
mono	64	M	Casado	42.289	0.79	0
sedan	55	F	Casado	18.695	0.83	0
sedan	64	F	Solteiro	18.716	0.6	1
hatch	56	F	Viuvo	18.045	0.78	0
sedan	69	M	Viuvo	43.752	0.79	0
suv	33	F	Casado	49.751	0.73	0
sedan	43	M	Casado	31.22	0.1	0
hatch	56	M	Casado	39.567	0.03	0
suv	43	F	Casado	55.678	0.8	0
mono	35	F	Casado	29.699	0.81	0
wagon	88	F	Viuvo	32.685	0.82	0
sedan	48	M	Casado	52.311	0.77	0
mono	31	M	Casado	44.41	0.45	0
suv	31	M	Casado	38.985	0.77	0
wagon	67	M	Casado	30.434	0.78	0
sedan	68	M	Casado	63.118	0.78	0
suv	55	M	Casado	80.16	0.81	1
hatch	38	M	Solteiro	8.39	0.8	0
picape	50	M	Solteiro	58.901	0.79	0
sedan	58	M	Casado	25.692	0.8	0
sedan	66	M	Casado	39.741	0.19	0
suv	42	M	Casado	29.687	0.79	0
mono	37	M	Casado	25.934	0.56	0
suv	47	F	Casado	80.16	0.77	0
sedan	63	F	Casado	62.365	0.78	0
hatch	64	M	Casado	19.121	0.81	0
hatch	54	F	Divorciado	19.869	0.8	0
hatch	46	M	Casado	24.929	0.78	0
hatch	36	F	Casado	21.26	0.59	0
hatch	68	M	Casado	34.325	0.78	0
hatch	59	M	Casado	21.711	0.69	0
suv	49	M	Casado	74.916	0.77	0
hatch	59	F	Casado	49.598	0.81	0
sedan	38	M	Casado	37.21	0.76	1
hatch	38	F	Casado	27.35	0.04	0
sedan	58	M	Casado	26.503	0.78	0
hatch	70	F	Casado	23.7	0.76	0
suv	42	F	Casado	59.961	0.8	2
hatch	52	F	Casado	51.205	0.13	0
hatch	70	M	Divorciado	32.546	0.78	0
suv	71	M	Casado	95.437	0.8	0
suv	44	M	Casado	47.685	0.78	0
suv	47	F	Casado	49.014	0.76	0
mono	33	M	Casado	38.69	0.76	0
mono	61	M	Casado	35.875	0.79	0
hatch	56	F	Divorciado	27.142	0.77	0
sedan	71	F	Casado	63.358	0.82	0
sedan	57	F	Casado	15.742	0.41	0
suv	57	F	Solteiro	51.21	0.81	0
sedan	58	F	Casado	23.404	0.21	0
sedan	33	M	Casado	30.637	0.78	0
hatch	25	M	Solteiro	30.176	0.27	0
mono	69	F	Casado	20.268	0.77	0
sedan	62	F	Solteiro	61.685	0.82	0
hatch	40	M	Casado	47.379	0.08	1
sedan	51	M	Casado	41.428	0.8	0
picape	43	F	Casado	53.844	0.83	0
hatch	39	M	Casado	24.132	0.1	0
suv	58	F	Casado	92.223	0.77	0
mono	65	M	Casado	43.718	0.78	0
wagon	50	F	Casado	17.202	0.79	0
sedan	70	M	Casado	19.464	0.83	0
suv	70	F	Casado	51.819	0.78	0
sedan	54	F	Casado	22.616	0.14	0
suv	75	M	Casado	74.658	0.48	0
mono	43	F	Casado	26.705	0.77	0
hatch	60	M	Casado	15.201	0.81	0
hatch	53	F	Casado	19.491	0.78	0
sedan	39	M	Casado	21.875	0.67	0
sedan	61	M	Casado	56.251	0.76	0
sedan	52	F	Solteiro	19.867	0.79	0
sedan	57	M	Casado	16.202	0.81	0
mono	27	F	Solteiro	18.134	0.01	0
suv	36	F	Casado	67.902	0.79	0
sedan	43	M	Casado	16.592	0.8	0
suv	71	M	Casado	90.902	0.81	0
suv	41	M	Casado	100.754	0.77	0
sedan	60	M	Casado	48.628	0.36	0
hatch	48	F	Casado	41.982	0.77	0
sedan	63	F	Casado	43.897	0.84	0
sedan	50	M	Casado	31.224	0.04	0
wagon	66	M	Casado	10.173	0.77	0
hatch	62	M	Casado	27.138	0.81	0
suv	42	M	Casado	47.685	0.78	0
picape	64	M	Casado	38.707	0.01	0
hatch	51	F	Divorciado	12.969	0.72	0
wagon	57	F	Casado	20.547	0.78	0
sedan	55	M	Casado	22.901	0.82	0
suv	65	F	Casado	42.835	0.82	0
sedan	39	F	Solteiro	19.374	0.75	0
wagon	60	M	Casado	31.129	0.79	0
sedan	27	F	Solteiro	73.186	0.02	0
sedan	51	M	Casado	57.967	0.75	0
suv	51	F	Casado	36.549	0.8	0
hatch	55	F	Casado	33.65	0.05	0
suv	39	F	Casado	33.644	0.78	0
hatch	59	M	Casado	40.763	0.05	0
picape	56	M	Casado	23.918	0.2	0
hatch	40	F	Casado	32.901	0.51	0
hatch	48	M	Casado	37.994	0.83	0
hatch	34	F	Casado	19.122	0.31	0
hatch	61	M	Casado	24.584	0.78	0
hatch	37	M	Casado	38.491	0.82	0
hatch	49	M	Solteiro	24.922	0.8	0
